time, x-setpoint, y-setpoint, z-setpoint, x, y, z
62660.00,0.00,0.00,0.00,20.08,1686.97,0.00
62670.00,0.00,0.00,0.00,24.66,1678.57,0.00
62680.00,0.00,0.00,0.00,10.16,1668.65,0.00
62690.00,0.00,0.00,0.00,26.18,1681.62,0.00
62700.00,0.00,0.00,0.00,38.39,1665.60,0.00
62710.00,0.00,0.00,0.00,28.47,1667.13,0.00
62720.00,0.00,0.00,0.00,7.11,1675.52,0.00
62730.00,0.00,0.00,0.00,29.23,1675.52,0.00
62741.00,0.00,0.00,0.00,23.89,1657.97,0.00
62750.00,0.00,0.00,0.00,26.18,1678.57,0.00
62760.00,0.00,0.00,0.00,25.42,1691.54,0.00
62770.00,0.00,0.00,0.00,28.47,1667.13,0.00
62780.00,0.00,3165.00,0.00,-9.68,3076.28,0.00
62790.00,0.00,3165.00,0.00,55.17,4023.09,0.00
62800.00,0.00,3165.00,0.00,24.66,4225.26,0.00
62810.00,0.00,3165.00,0.00,27.71,4261.89,0.00
62820.00,0.00,3165.00,0.00,17.03,4277.14,0.00
62830.00,0.00,3165.00,0.00,21.61,4277.91,0.00
62840.00,0.00,3165.00,0.00,29.23,4320.63,0.00
62850.00,0.00,3165.00,0.00,27.71,4292.40,0.00
62860.00,0.00,3165.00,0.00,-27.22,4263.41,0.00
62870.00,0.00,3165.00,0.00,20.08,4283.25,0.00
62880.00,0.00,3165.00,0.00,13.98,4279.43,0.00
62890.00,0.00,3165.00,0.00,44.49,4292.40,0.00
62900.00,0.00,3165.00,0.00,33.05,4300.03,0.00
62910.00,0.00,3165.00,0.00,9.40,4274.86,0.00
62920.00,0.00,3165.00,0.00,38.39,4309.19,0.00
62930.00,0.00,3165.00,0.00,30.76,4272.57,0.00
62940.00,0.00,3165.00,0.00,13.21,4283.25,0.00
62950.00,0.00,3165.00,0.00,35.34,4277.91,0.00
62960.00,0.00,3165.00,0.00,26.95,4306.14,0.00
62970.00,0.00,3165.00,0.00,28.47,4281.72,0.00
62980.00,0.00,3165.00,0.00,10.92,4290.88,0.00
62990.00,0.00,3165.00,0.00,1.01,4293.93,0.00
63000.00,0.00,3165.00,0.00,32.29,4289.35,0.00
63010.00,0.00,3165.00,0.00,12.45,4279.43,0.00
63020.00,0.00,3165.00,0.00,4.82,4293.17,0.00
63030.00,0.00,3165.00,0.00,19.32,4277.91,0.00
63040.00,0.00,3165.00,0.00,52.12,4316.05,0.00
63050.00,0.00,3165.00,0.00,46.78,4270.28,0.00
63060.00,0.00,3165.00,0.00,7.87,4297.74,0.00
63070.00,0.00,3165.00,0.00,13.98,4282.49,0.00
63080.00,0.00,3165.00,0.00,32.29,4286.30,0.00
63090.00,0.00,3165.00,0.00,51.36,4322.92,0.00
63100.00,0.00,3165.00,0.00,10.92,4305.37,0.00
63110.00,0.00,3165.00,0.00,36.10,4292.40,0.00
63120.00,0.00,3165.00,0.00,30.76,4307.66,0.00
63130.00,0.00,3165.00,0.00,17.03,4290.88,0.00
63140.00,0.00,3165.00,0.00,7.87,4297.74,0.00
63150.00,0.00,3165.00,0.00,32.29,4309.19,0.00
63160.00,0.00,3165.00,0.00,35.34,4286.30,0.00
63170.00,0.00,3165.00,0.00,17.03,4293.93,0.00
63180.00,0.00,3165.00,0.00,23.13,4286.30,0.00
63190.00,0.00,3165.00,0.00,12.45,4271.80,0.00
63200.00,0.00,3165.00,0.00,23.89,4273.33,0.00
63210.00,0.00,3165.00,0.00,20.08,4282.49,0.00
63220.00,0.00,3165.00,0.00,12.45,4271.04,0.00
63230.00,0.00,3165.00,0.00,38.39,4296.98,0.00
63240.00,0.00,3165.00,0.00,29.23,4281.72,0.00
63250.00,0.00,3165.00,0.00,21.61,4279.43,0.00
63260.00,0.00,3165.00,0.00,25.42,4281.72,0.00
63270.00,0.00,3165.00,0.00,28.47,4291.64,0.00
63280.00,0.00,0.00,0.00,9.40,3178.51,0.00
63290.00,0.00,0.00,0.00,54.41,2119.55,0.00
63300.00,0.00,0.00,0.00,39.92,1750.29,0.00
63310.00,0.00,0.00,0.00,24.66,1692.31,0.00
63320.00,0.00,0.00,0.00,30.00,1687.73,0.00
63330.00,0.00,0.00,0.00,4.82,1667.89,0.00
63340.00,0.00,0.00,0.00,64.33,1706.80,0.00
63350.00,0.00,0.00,0.00,21.61,1683.15,0.00
63360.00,0.00,0.00,0.00,-34.09,1625.93,0.00
63370.00,0.00,0.00,0.00,17.03,1646.53,0.00
63380.00,0.00,0.00,0.00,22.37,1668.65,0.00
63390.00,0.00,0.00,0.00,29.23,1672.47,0.00
63400.00,0.00,0.00,0.00,36.86,1679.34,0.00
63410.00,0.00,0.00,0.00,15.50,1671.71,0.00
63420.00,0.00,0.00,0.00,25.42,1666.37,0.00
63430.00,0.00,0.00,0.00,19.32,1667.13,0.00
63440.00,0.00,0.00,0.00,23.13,1664.84,0.00
63451.00,0.00,0.00,0.00,35.34,1664.84,0.00
63460.00,0.00,0.00,0.00,24.66,1675.52,0.00
63470.00,0.00,0.00,0.00,36.10,1663.31,0.00
63480.00,0.00,0.00,0.00,16.26,1669.42,0.00
63490.00,0.00,0.00,0.00,11.69,1662.55,0.00
63500.00,0.00,0.00,0.00,33.05,1666.37,0.00
63510.00,0.00,0.00,0.00,32.29,1687.73,0.00
63520.00,0.00,0.00,0.00,13.21,1665.60,0.00
63530.00,0.00,0.00,0.00,17.03,1663.31,0.00
63540.00,0.00,0.00,0.00,59.75,1697.65,0.00
63550.00,0.00,0.00,0.00,29.23,1657.21,0.00
63560.00,0.00,0.00,0.00,10.16,1672.47,0.00
63570.00,0.00,0.00,0.00,37.63,1686.20,0.00
63580.00,0.00,0.00,0.00,37.63,1674.76,0.00
63590.00,0.00,0.00,0.00,46.78,1704.51,0.00
63600.00,0.00,0.00,0.00,20.84,1684.68,0.00
63610.00,0.00,0.00,0.00,-36.38,1648.06,0.00
63620.00,0.00,0.00,0.00,20.84,1678.57,0.00
63630.00,0.00,0.00,0.00,20.84,1672.47,0.00
63640.00,0.00,0.00,0.00,10.92,1670.94,0.00
63650.00,0.00,0.00,0.00,30.76,1680.10,0.00
63660.00,0.00,0.00,0.00,20.84,1677.05,0.00
63670.00,0.00,0.00,0.00,23.89,1681.62,0.00
63680.00,0.00,0.00,0.00,13.21,1671.71,0.00
63690.00,0.00,0.00,0.00,12.45,1682.39,0.00
63701.00,0.00,0.00,0.00,34.58,1686.20,0.00
63710.00,0.00,0.00,0.00,30.76,1685.44,0.00
63720.00,0.00,0.00,0.00,21.61,1661.03,0.00
63730.00,0.00,0.00,0.00,15.50,1683.15,0.00
63740.00,0.00,0.00,0.00,33.81,1659.50,0.00
63750.00,0.00,0.00,0.00,21.61,1661.79,0.00
63760.00,0.00,0.00,0.00,28.47,1684.68,0.00
63770.00,0.00,0.00,0.00,33.05,1676.28,0.00
63780.00,0.00,15244.00,0.00,-0.52,2983.96,0.00
63790.00,0.00,15244.00,0.00,29.23,12622.94,0.00
63800.00,0.00,15244.00,0.00,14.74,13961.14,0.00
63810.00,0.00,15244.00,0.00,25.42,14174.00,0.00
63820.00,0.00,15244.00,0.00,23.89,14213.67,0.00
63830.00,0.00,15244.00,0.00,23.89,14219.01,0.00
63840.00,0.00,15244.00,0.00,55.17,14259.44,0.00
63850.00,0.00,15244.00,0.00,35.34,14233.50,0.00
63860.00,0.00,15244.00,0.00,-12.73,14229.69,0.00
63870.00,0.00,15244.00,0.00,13.21,14209.85,0.00
63880.00,0.00,15244.00,0.00,34.58,14236.56,0.00
63890.00,0.00,15244.00,0.00,25.42,14237.32,0.00
63900.00,0.00,15244.00,0.00,26.95,14244.19,0.00
63910.00,0.00,15244.00,0.00,17.79,14215.96,0.00
63920.00,0.00,15244.00,0.00,21.61,14222.82,0.00
63930.00,0.00,15244.00,0.00,33.81,14241.90,0.00
63940.00,0.00,15244.00,0.00,18.55,14225.11,0.00
63951.00,0.00,15244.00,0.00,39.15,14215.96,0.00
63960.00,0.00,15244.00,0.00,15.50,14241.13,0.00
63970.00,0.00,15244.00,0.00,17.03,14230.45,0.00
63980.00,0.00,15244.00,0.00,25.42,14236.56,0.00
63990.00,0.00,15244.00,0.00,13.98,14229.69,0.00
64000.00,0.00,15244.00,0.00,26.18,14212.14,0.00
64010.00,0.00,15244.00,0.00,18.55,14252.58,0.00
64020.00,0.00,15244.00,0.00,29.23,14232.74,0.00
64030.00,0.00,15244.00,0.00,26.18,14223.59,0.00
64040.00,0.00,15244.00,0.00,13.21,14234.27,0.00
64050.00,0.00,15244.00,0.00,26.95,14233.50,0.00
64060.00,0.00,15244.00,0.00,-1.28,14230.45,0.00
64070.00,0.00,15244.00,0.00,35.34,14228.16,0.00
64080.00,0.00,15244.00,0.00,21.61,14225.88,0.00
64090.00,0.00,15244.00,0.00,43.73,14252.58,0.00
64100.00,0.00,15244.00,0.00,20.84,14230.45,0.00
64110.00,0.00,15244.00,0.00,-22.65,14211.38,0.00
64120.00,0.00,15244.00,0.00,21.61,14244.95,0.00
64130.00,0.00,15244.00,0.00,22.37,14231.22,0.00
64140.00,0.00,15244.00,0.00,17.03,14228.93,0.00
64150.00,0.00,15244.00,0.00,20.08,14235.03,0.00
64160.00,0.00,15244.00,0.00,21.61,14235.03,0.00
64170.00,0.00,15244.00,0.00,18.55,14203.75,0.00
64180.00,0.00,15244.00,0.00,15.50,14235.79,0.00
64190.00,0.00,15244.00,0.00,23.89,14230.45,0.00
64200.00,0.00,15244.00,0.00,30.00,14228.93,0.00
64210.00,0.00,15244.00,0.00,17.03,14224.35,0.00
64220.00,0.00,15244.00,0.00,19.32,14241.90,0.00
64230.00,0.00,15244.00,0.00,30.76,14225.11,0.00
64240.00,0.00,15244.00,0.00,21.61,14234.27,0.00
64250.00,0.00,15244.00,0.00,29.23,14229.69,0.00
64260.00,0.00,15244.00,0.00,20.08,14229.69,0.00
64270.00,0.00,15244.00,0.00,30.00,14236.56,0.00
64280.00,0.00,0.00,0.00,33.81,14035.14,0.00
64290.00,0.00,0.00,0.00,58.23,4702.86,0.00
64300.00,0.00,0.00,0.00,13.98,2050.12,0.00
64310.00,0.00,0.00,0.00,33.05,1778.52,0.00
64320.00,0.00,0.00,0.00,30.76,1700.70,0.00
64330.00,0.00,0.00,0.00,24.66,1675.52,0.00
64340.00,0.00,0.00,0.00,44.49,1684.68,0.00
64350.00,0.00,0.00,0.00,38.39,1677.05,0.00
64360.00,0.00,0.00,0.00,-25.70,1665.60,0.00
64370.00,0.00,0.00,0.00,20.08,1664.08,0.00
64380.00,0.00,0.00,0.00,16.26,1664.84,0.00
64390.00,0.00,0.00,0.00,23.13,1677.05,0.00
64400.00,0.00,0.00,0.00,30.76,1671.71,0.00
64410.00,0.00,0.00,0.00,21.61,1667.89,0.00
64420.00,0.00,0.00,0.00,30.76,1667.13,0.00
64430.00,0.00,0.00,0.00,26.18,1661.03,0.00
64440.00,0.00,0.00,0.00,14.74,1654.92,0.00
64450.00,0.00,0.00,0.00,26.18,1665.60,0.00
64460.00,0.00,0.00,0.00,9.40,1672.47,0.00
64470.00,0.00,0.00,0.00,25.42,1693.07,0.00
64480.00,0.00,0.00,0.00,-17.30,1669.42,0.00
64490.00,0.00,0.00,0.00,10.92,1676.28,0.00
64500.00,0.00,0.00,0.00,41.44,1666.37,0.00
64510.00,0.00,0.00,0.00,17.79,1674.76,0.00
64520.00,0.00,0.00,0.00,33.05,1677.05,0.00
64530.00,0.00,0.00,0.00,13.21,1676.28,0.00
64540.00,0.00,0.00,0.00,10.92,1675.52,0.00
64550.00,0.00,0.00,0.00,34.58,1683.15,0.00
64560.00,0.00,0.00,0.00,4.82,1668.65,0.00
64570.00,0.00,0.00,0.00,23.13,1676.28,0.00
64580.00,0.00,0.00,0.00,12.45,1675.52,0.00
64590.00,0.00,0.00,0.00,43.73,1702.22,0.00
64600.00,0.00,0.00,0.00,26.95,1677.81,0.00
64610.00,0.00,0.00,0.00,-8.91,1675.52,0.00
64620.00,0.00,0.00,0.00,16.26,1686.20,0.00
64630.00,0.00,0.00,0.00,36.86,1662.55,0.00
64640.00,0.00,0.00,0.00,23.13,1683.15,0.00
64650.00,0.00,0.00,0.00,46.02,1681.62,0.00
64661.00,0.00,0.00,0.00,20.84,1674.00,0.00
64670.00,0.00,0.00,0.00,18.55,1667.89,0.00
64680.00,0.00,0.00,0.00,33.81,1660.26,0.00
64690.00,0.00,0.00,0.00,10.92,1664.08,0.00
64700.00,0.00,0.00,0.00,32.29,1678.57,0.00
64710.00,0.00,0.00,0.00,25.42,1689.25,0.00
64720.00,0.00,0.00,0.00,11.69,1675.52,0.00
64730.00,0.00,0.00,0.00,31.52,1679.34,0.00
64740.00,0.00,0.00,0.00,32.29,1664.84,0.00
64750.00,0.00,0.00,0.00,23.13,1667.89,0.00
64760.00,0.00,0.00,0.00,9.40,1683.91,0.00
64770.00,0.00,0.00,0.00,9.40,1674.00,0.00
64780.00,0.00,0.00,0.00,10.92,1667.13,0.00
64790.00,0.00,11639.00,0.00,33.81,8296.31,0.00
64800.00,0.00,11639.00,0.00,22.37,10666.76,0.00
64810.00,0.00,11639.00,0.00,15.50,11182.51,0.00
64820.00,0.00,11639.00,0.00,9.40,11232.86,0.00
64830.00,0.00,11639.00,0.00,36.10,11267.96,0.00
64840.00,0.00,11639.00,0.00,26.18,11293.14,0.00
64850.00,0.00,11639.00,0.00,32.29,11282.45,0.00
64860.00,0.00,11639.00,0.00,-25.70,11253.46,0.00
64870.00,0.00,11639.00,0.00,14.74,11284.74,0.00
64880.00,0.00,11639.00,0.00,27.71,11253.46,0.00
64890.00,0.00,11639.00,0.00,20.84,11279.40,0.00
64900.00,0.00,11639.00,0.00,30.00,11271.77,0.00
64911.00,0.00,11639.00,0.00,13.21,11265.67,0.00
64920.00,0.00,11639.00,0.00,44.49,11269.48,0.00
64930.00,0.00,11639.00,0.00,32.29,11276.35,0.00
64940.00,0.00,11639.00,0.00,11.69,11260.33,0.00
64950.00,0.00,11639.00,0.00,30.76,11263.38,0.00
64960.00,0.00,11639.00,0.00,6.35,11264.91,0.00
64970.00,0.00,11639.00,0.00,20.84,11289.32,0.00
64980.00,0.00,11639.00,0.00,17.03,11264.14,0.00
64990.00,0.00,11639.00,0.00,36.86,11267.96,0.00
65000.00,0.00,11639.00,0.00,73.49,11296.95,0.00
65010.00,0.00,11639.00,0.00,24.66,11265.67,0.00
65020.00,0.00,11639.00,0.00,21.61,11250.41,0.00
65030.00,0.00,11639.00,0.00,24.66,11261.09,0.00
65040.00,0.00,11639.00,0.00,33.81,11269.48,0.00
65050.00,0.00,11639.00,0.00,15.50,11267.96,0.00
65060.00,0.00,11639.00,0.00,26.18,11274.83,0.00
65070.00,0.00,11639.00,0.00,20.08,11259.57,0.00
65080.00,0.00,11639.00,0.00,26.18,11276.35,0.00
65090.00,0.00,11639.00,0.00,42.97,11307.63,0.00
65100.00,0.00,11639.00,0.00,39.92,11264.14,0.00
65110.00,0.00,11639.00,0.00,-23.41,11255.75,0.00
65120.00,0.00,11639.00,0.00,8.64,11268.72,0.00
65130.00,0.00,11639.00,0.00,32.29,11261.09,0.00
65140.00,0.00,11639.00,0.00,33.81,11264.91,0.00
65150.00,0.00,11639.00,0.00,15.50,11280.17,0.00
65161.00,0.00,11639.00,0.00,25.42,11266.43,0.00
65170.00,0.00,11639.00,0.00,26.18,11277.88,0.00
65180.00,0.00,11639.00,0.00,17.03,11274.83,0.00
65190.00,0.00,11639.00,0.00,17.03,11264.91,0.00
65200.00,0.00,11639.00,0.00,35.34,11273.30,0.00
65210.00,0.00,11639.00,0.00,-4.33,11264.14,0.00
65220.00,0.00,11639.00,0.00,39.15,11270.25,0.00
65230.00,0.00,11639.00,0.00,29.23,11266.43,0.00
65240.00,0.00,11639.00,0.00,36.86,11261.86,0.00
65250.00,0.00,11639.00,0.00,71.20,11312.97,0.00
65260.00,0.00,11639.00,0.00,32.29,11276.35,0.00
65270.00,0.00,11639.00,0.00,39.92,11282.45,0.00
65280.00,0.00,11639.00,0.00,23.13,11251.94,0.00
65290.00,0.00,0.00,0.00,17.03,5603.13,0.00
65300.00,0.00,0.00,0.00,19.32,2388.87,0.00
65310.00,0.00,0.00,0.00,-4.33,1822.77,0.00
65320.00,0.00,0.00,0.00,14.74,1722.82,0.00
65330.00,0.00,0.00,0.00,11.69,1690.02,0.00
65340.00,0.00,0.00,0.00,46.02,1699.17,0.00
65350.00,0.00,0.00,0.00,35.34,1671.71,0.00
65360.00,0.00,0.00,0.00,-16.54,1664.84,0.00
65370.00,0.00,0.00,0.00,27.71,1666.37,0.00
65380.00,0.00,0.00,0.00,39.15,1660.26,0.00
65390.00,0.00,0.00,0.00,16.26,1681.62,0.00
65400.00,0.00,0.00,0.00,43.73,1669.42,0.00
65410.00,0.00,0.00,0.00,19.32,1664.84,0.00
65420.00,0.00,0.00,0.00,22.37,1655.68,0.00
65430.00,0.00,0.00,0.00,9.40,1666.37,0.00
65440.00,0.00,0.00,0.00,13.21,1675.52,0.00
65450.00,0.00,0.00,0.00,20.08,1674.76,0.00
65460.00,0.00,0.00,0.00,31.52,1674.00,0.00
65470.00,0.00,0.00,0.00,23.13,1686.97,0.00
65480.00,0.00,0.00,0.00,16.26,1641.95,0.00
65490.00,0.00,0.00,0.00,26.95,1686.97,0.00
65500.00,0.00,0.00,0.00,69.67,1704.51,0.00
65510.00,0.00,0.00,0.00,7.87,1681.62,0.00
65520.00,0.00,0.00,0.00,30.76,1665.60,0.00
65530.00,0.00,0.00,0.00,23.89,1667.13,0.00
65540.00,0.00,0.00,0.00,10.92,1664.08,0.00
65550.00,0.00,0.00,0.00,35.34,1676.28,0.00
65560.00,0.00,0.00,0.00,4.82,1670.94,0.00
65570.00,0.00,0.00,0.00,42.20,1664.84,0.00
65580.00,0.00,0.00,0.00,26.95,1677.05,0.00
65590.00,0.00,0.00,0.00,36.10,1705.28,0.00
65600.00,0.00,0.00,0.00,33.05,1669.42,0.00
65610.00,0.00,0.00,0.00,-19.59,1658.74,0.00
65620.00,0.00,0.00,0.00,21.61,1690.02,0.00
65630.00,0.00,0.00,0.00,36.10,1677.81,0.00
65640.00,0.00,0.00,0.00,30.76,1681.62,0.00
65650.00,0.00,0.00,0.00,36.86,1702.22,0.00
65660.00,0.00,0.00,0.00,30.00,1670.94,0.00
65670.00,0.00,0.00,0.00,23.13,1665.60,0.00
65680.00,0.00,0.00,0.00,20.08,1657.21,0.00
65690.00,0.00,0.00,0.00,27.71,1677.81,0.00
65700.00,0.00,0.00,0.00,46.02,1672.47,0.00
65710.00,0.00,0.00,0.00,17.79,1680.10,0.00
65720.00,0.00,0.00,0.00,0.24,1667.89,0.00
65730.00,0.00,0.00,0.00,20.08,1682.39,0.00
65740.00,0.00,0.00,0.00,26.18,1664.84,0.00
65750.00,0.00,0.00,0.00,73.49,1709.09,0.00
65760.00,0.00,0.00,0.00,1.77,1670.18,0.00
65770.00,0.00,0.00,0.00,12.45,1672.47,0.00
65780.00,0.00,0.00,0.00,23.89,1677.05,0.00
65790.00,0.00,3581.00,0.00,20.08,2394.21,0.00
65800.00,0.00,3581.00,0.00,23.13,4107.01,0.00
65810.00,0.00,3581.00,0.00,10.16,4519.00,0.00
65820.00,0.00,3581.00,0.00,35.34,4583.85,0.00
65830.00,0.00,3581.00,0.00,20.84,4618.94,0.00
65840.00,0.00,3581.00,0.00,39.92,4659.38,0.00
65850.00,0.00,3581.00,0.00,27.71,4632.67,0.00
65860.00,0.00,3581.00,0.00,-0.52,4618.18,0.00
65871.00,0.00,3581.00,0.00,16.26,4613.60,0.00
65880.00,0.00,3581.00,0.00,6.35,4624.28,0.00
65890.00,0.00,3581.00,0.00,21.61,4629.62,0.00
65900.00,0.00,3581.00,0.00,26.18,4631.91,0.00
65910.00,0.00,3581.00,0.00,14.74,4639.54,0.00
65920.00,0.00,3581.00,0.00,21.61,4647.93,0.00
65930.00,0.00,3581.00,0.00,37.63,4631.91,0.00
65940.00,0.00,3581.00,0.00,29.23,4626.57,0.00
65950.00,0.00,3581.00,0.00,38.39,4638.02,0.00
65960.00,0.00,3581.00,0.00,12.45,4637.25,0.00
65970.00,0.00,3581.00,0.00,32.29,4625.05,0.00
65980.00,0.00,3581.00,0.00,26.18,4621.99,0.00
65990.00,0.00,3581.00,0.00,22.37,4628.86,0.00
66000.00,0.00,3581.00,0.00,85.69,4664.72,0.00
66010.00,0.00,3581.00,0.00,20.08,4629.62,0.00
66020.00,0.00,3581.00,0.00,28.47,4615.13,0.00
66030.00,0.00,3581.00,0.00,17.79,4631.91,0.00
66040.00,0.00,3581.00,0.00,18.55,4618.94,0.00
66050.00,0.00,3581.00,0.00,24.66,4631.91,0.00
66060.00,0.00,3581.00,0.00,13.98,4636.49,0.00
66070.00,0.00,3581.00,0.00,27.71,4641.83,0.00
66080.00,0.00,3581.00,0.00,33.81,4631.15,0.00
66090.00,0.00,3581.00,0.00,38.39,4681.50,0.00
66100.00,0.00,3581.00,0.00,21.61,4629.62,0.00
66110.00,0.00,3581.00,0.00,-20.36,4628.86,0.00
66121.00,0.00,3581.00,0.00,33.05,4634.20,0.00
66130.00,0.00,3581.00,0.00,15.50,4642.59,0.00
66140.00,0.00,3581.00,0.00,31.52,4641.83,0.00
66150.00,0.00,3581.00,0.00,42.20,4638.02,0.00
66160.00,0.00,3581.00,0.00,30.76,4625.05,0.00
66170.00,0.00,3581.00,0.00,12.45,4644.12,0.00
66180.00,0.00,3581.00,0.00,12.45,4622.76,0.00
66190.00,0.00,3581.00,0.00,27.71,4640.30,0.00
66200.00,0.00,3581.00,0.00,39.92,4625.05,0.00
66210.00,0.00,3581.00,0.00,20.08,4634.96,0.00
66220.00,0.00,3581.00,0.00,18.55,4618.18,0.00
66230.00,0.00,3581.00,0.00,30.00,4652.51,0.00
66240.00,0.00,3581.00,0.00,11.69,4632.67,0.00
66250.00,0.00,3581.00,0.00,81.11,4667.77,0.00
66260.00,0.00,3581.00,0.00,9.40,4625.81,0.00
66270.00,0.00,3581.00,0.00,20.84,4641.07,0.00
66280.00,0.00,3581.00,0.00,21.61,4613.60,0.00
66290.00,0.00,0.00,0.00,15.50,4448.04,0.00
66300.00,0.00,0.00,0.00,43.73,2533.07,0.00
66310.00,0.00,0.00,0.00,13.98,1852.52,0.00
66320.00,0.00,0.00,0.00,24.66,1721.30,0.00
66330.00,0.00,0.00,0.00,30.76,1670.18,0.00
66340.00,0.00,0.00,0.00,29.23,1696.88,0.00
66350.00,0.00,0.00,0.00,38.39,1690.02,0.00
66360.00,0.00,0.00,0.00,-11.96,1649.58,0.00
66371.00,0.00,0.00,0.00,29.23,1667.89,0.00
66380.00,0.00,0.00,0.00,19.32,1677.05,0.00
66390.00,0.00,0.00,0.00,15.50,1657.21,0.00
66400.00,0.00,0.00,0.00,9.40,1677.81,0.00
66410.00,0.00,0.00,0.00,17.79,1657.21,0.00
66420.00,0.00,0.00,0.00,26.18,1667.13,0.00
66430.00,0.00,0.00,0.00,33.81,1661.79,0.00
66440.00,0.00,0.00,0.00,13.98,1668.65,0.00
66450.00,0.00,0.00,0.00,29.23,1669.42,0.00
66460.00,0.00,0.00,0.00,13.98,1677.81,0.00
66470.00,0.00,0.00,0.00,22.37,1679.34,0.00
66480.00,0.00,0.00,0.00,27.71,1670.18,0.00
66490.00,0.00,0.00,0.00,15.50,1683.15,0.00
66500.00,0.00,0.00,0.00,48.31,1733.50,0.00
66510.00,0.00,0.00,0.00,36.86,1680.10,0.00
66520.00,0.00,0.00,0.00,32.29,1672.47,0.00
66530.00,0.00,0.00,0.00,16.26,1687.73,0.00
66540.00,0.00,0.00,0.00,32.29,1670.94,0.00
66550.00,0.00,0.00,0.00,24.66,1666.37,0.00
66560.00,0.00,0.00,0.00,17.03,1675.52,0.00
66570.00,0.00,0.00,0.00,22.37,1650.34,0.00
66580.00,0.00,0.00,0.00,31.52,1661.79,0.00
66590.00,0.00,0.00,0.00,41.44,1685.44,0.00
66600.00,0.00,0.00,0.00,21.61,1681.62,0.00
66610.00,0.00,0.00,0.00,-38.67,1657.97,0.00
66620.00,0.00,0.00,0.00,26.95,1677.81,0.00
66630.00,0.00,0.00,0.00,12.45,1675.52,0.00
66640.00,0.00,0.00,0.00,22.37,1666.37,0.00
66650.00,0.00,0.00,0.00,27.71,1682.39,0.00
66660.00,0.00,0.00,0.00,30.76,1661.79,0.00
66670.00,0.00,0.00,0.00,26.95,1668.65,0.00
66680.00,0.00,0.00,0.00,23.13,1663.31,0.00
66690.00,0.00,0.00,0.00,15.50,1689.25,0.00
66700.00,0.00,0.00,0.00,36.10,1683.91,0.00
66710.00,0.00,0.00,0.00,27.71,1677.81,0.00
66720.00,0.00,0.00,0.00,4.82,1646.53,0.00
66730.00,0.00,0.00,0.00,23.13,1660.26,0.00
66740.00,0.00,0.00,0.00,18.55,1674.00,0.00
66750.00,0.00,0.00,0.00,94.85,1722.82,0.00
66760.00,0.00,0.00,0.00,17.03,1663.31,0.00
66770.00,0.00,0.00,0.00,24.66,1675.52,0.00
66780.00,0.00,0.00,0.00,45.26,1671.71,0.00
66790.00,0.00,0.00,0.00,50.60,1701.46,0.00
66800.00,0.00,15455.00,0.00,28.47,8873.09,0.00
66810.00,0.00,15455.00,0.00,15.50,13650.62,0.00
66820.00,0.00,15455.00,0.00,30.00,14264.02,0.00
66830.00,0.00,15455.00,0.00,33.05,14391.43,0.00
66840.00,0.00,15455.00,0.00,46.02,14411.27,0.00
66850.00,0.00,15455.00,0.00,20.08,14421.95,0.00
66860.00,0.00,15455.00,0.00,-15.02,14400.59,0.00
66870.00,0.00,15455.00,0.00,26.18,14425.77,0.00
66880.00,0.00,15455.00,0.00,21.61,14399.06,0.00
66890.00,0.00,15455.00,0.00,20.08,14423.48,0.00
66900.00,0.00,15455.00,0.00,31.52,14421.95,0.00
66910.00,0.00,15455.00,0.00,19.32,14392.20,0.00
66920.00,0.00,15455.00,0.00,7.11,14405.93,0.00
66930.00,0.00,15455.00,0.00,13.98,14429.58,0.00
66940.00,0.00,15455.00,0.00,18.55,14412.03,0.00
66950.00,0.00,15455.00,0.00,45.26,14412.03,0.00
66960.00,0.00,15455.00,0.00,21.61,14396.77,0.00
66970.00,0.00,15455.00,0.00,20.08,14399.06,0.00
66980.00,0.00,15455.00,0.00,26.18,14418.90,0.00
66990.00,0.00,15455.00,0.00,21.61,14388.38,0.00
67000.00,0.00,15455.00,0.00,63.57,14463.91,0.00
67010.00,0.00,15455.00,0.00,29.23,14425.00,0.00
67020.00,0.00,15455.00,0.00,33.81,14393.72,0.00
67030.00,0.00,15455.00,0.00,2.53,14389.91,0.00
67040.00,0.00,15455.00,0.00,29.23,14408.22,0.00
67050.00,0.00,15455.00,0.00,27.71,14403.64,0.00
67060.00,0.00,15455.00,0.00,33.05,14428.82,0.00
67070.00,0.00,15455.00,0.00,23.89,14402.11,0.00
67080.00,0.00,15455.00,0.00,11.69,14398.30,0.00
67090.00,0.00,15455.00,0.00,42.97,14438.74,0.00
67100.00,0.00,15455.00,0.00,33.81,14409.74,0.00
67110.00,0.00,15455.00,0.00,-22.65,14385.33,0.00
67120.00,0.00,15455.00,0.00,23.13,14416.61,0.00
67130.00,0.00,15455.00,0.00,14.74,14403.64,0.00
67140.00,0.00,15455.00,0.00,7.87,14399.06,0.00
67150.00,0.00,15455.00,0.00,42.97,14422.71,0.00
67160.00,0.00,15455.00,0.00,26.95,14387.62,0.00
67170.00,0.00,15455.00,0.00,26.18,14408.98,0.00
67180.00,0.00,15455.00,0.00,30.76,14405.93,0.00
67190.00,0.00,15455.00,0.00,23.13,14412.03,0.00
67200.00,0.00,15455.00,0.00,39.15,14428.82,0.00
67210.00,0.00,15455.00,0.00,30.76,14405.93,0.00
